ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID433345119,5/2 Ormond Rd,WEST FOOTSCRAY,700000.0,t,2017-07-15,3,2.0,2.0,125.0,6.0,-37.80735,144.87361,20023,1200.874680442796,4.885714285714286,False,42.57142857142857,147.0,51.333333333333336,Kingsville Primary School,591.074436293465,451,Gilmore College For Girls,2084.609729194291,387
ID360596026,10/11 Grandview Gr,HAWTHORN EAST,550000.0,u,2016-11-12,2,1.0,1.0,0.0,52.0,-37.8222,145.0566,19853,519.9366486270676,14.881889763779528,False,143.04166666666666,1283.5625,102.45454545454545,Auburn Primary School,578.7906859132237,344,Camberwell High School,1678.5648749378945,112
ID968816694,2/2 Walter St,MITCHAM,970000.0,t,2017-07-01,3,2.0,1.0,263.0,3.0,-37.8179,145.20658,19901,621.6693865050695,33.0,True,183.875,1454.9375,194.91666666666666,Antonio Park Primary School,197.23654239300214,183,Aquinas College,2558.6077013495456,151
ID390070854,72d Oakover Rd,PRESTON,875000.0,t,2017-06-24,3,2.0,2.0,214.0,79.0,-37.74886,144.99225,20013,786.7118246288744,9.951724137931034,True,92.0,1027.4375,111.66666666666667,Sacred Heart School,1109.6830658652414,66,Coburg High School,1938.1004162250658,79
ID702797389,13 Woolart St,STRATHMORE,910000.0,h,2016-10-15,3,1.0,2.0,692.0,59.0,-37.7217,144.9074,20033,1311.4240093694073,10.321428571428571,False,121.0909090909091,439.2,60.44444444444444,Strathmore North Primary School,833.1629736046302,145,Strathmore Secondary College,2398.348440763439,133
ID132702719,2 Birtles Ct,BALWYN,3000000.0,h,2016-06-18,5,5.0,2.0,671.0,29.0,-37.8025,145.0665,19892,2608.4121011671914,17.941176470588236,True,120.73913043478261,881.5,102.88888888888889,Deepdene Primary School,794.4530324194016,42,Kew High School,821.9538461755947,124
ID408199380,30 Mountfield St,BRUNSWICK,1073000.0,h,2016-08-28,2,1.0,1.0,182.0,109.0,-37.7629,144.968,19967,669.7565341550362,5.266666666666667,True,100.52380952380952,300.4,45.22222222222222,St Margaret Mary's School,475.61052530851487,483,Sydney Road Community School,928.2723790749719,447
ID492799043,45 Lord St,RICHMOND,1130000.0,h,2017-03-04,2,2.0,3.0,114.0,14.0,-37.8212,145.005,19906,742.793468274266,7.6923076923076925,False,126.42857142857143,380.2,68.3,Yarra Primary School,762.2663193679953,475,Lynall Hall Community School,578.4413393197408,559
ID478388218,18/170 St Kilda Rd,ST KILDA,720000.0,u,2016-11-27,3,1.0,1.0,0.0,89.0,-37.8612,144.985,19957,842.9491738181205,10.222222222222221,True,170.45833333333334,1257.5333333333333,169.3,St Kilda Park Primary School,720.3215351959334,73,Elwood College,2351.0848166339247,175
ID646029122,3 Park Pl,SOUTH MELBOURNE,760500.0,u,2016-06-04,1,0.0,0.0,438.0,18.0,-37.8353,144.96,19854,1988.4535248549532,1.492822966507177,False,137.58333333333334,681.8125,137.2,Galilee Regional Catholic Primary School,466.0829295526803,208,Albert Park College,1533.163960970903,131
ID833751307,38 Gretel Gr,MELTON,320000.0,h,2017-07-01,4,2.0,1.0,547.0,33.0,-37.69026,144.57866,19980,1548.226651240169,24.67058823529412,False,12.583333333333334,13.6,5.142857142857143,St Dominic's School,1165.8442593889445,82,Melton Secondary College,1320.3207433813134,318
ID717561058,2/36 May St,ALTONA NORTH,675000.0,h,2016-05-14,3,2.0,2.0,171.0,7.0,-37.8337,144.8554,19994,2674.6323016492506,9.132911392405063,False,311.2083333333333,2215.75,346.0,Newport Gardens Primary School,1742.317731209484,411,Emmanuel College,1167.0438167497225,180
ID764948892,101/218 High St,ASHBURTON,500000.0,u,2017-03-04,2,1.0,1.0,710.0,9.0,-37.8636,145.0794,19848,249.4058667032541,23.0,False,209.08333333333334,1886.9375,215.44444444444446,St Michael's School,277.3268996088884,155,Ashwood High School,2105.357088913083,241
ID505438149,61 Glenard Dr,EAGLEMONT,2050000.0,h,2016-10-15,4,3.0,2.0,723.0,69.0,-37.7615,145.0705,19935,994.4336011247738,14.878980891719745,False,195.83333333333334,1779.0666666666666,147.3,St John's School,552.7178468159593,489,Our Lady of Mercy College,472.96331303027284,90
ID594372095,2/129 Brighton Rd,ELWOOD,684000.0,u,2016-11-19,2,1.0,0.0,0.0,89.0,-37.875,144.991,19955,385.68958164789,12.88888888888889,True,195.83333333333334,1779.0666666666666,147.3,St Kilda Primary School,559.5283480170334,169,Elwood College,960.9376672091174,175
ID337892117,717 Brunswick St,FITZROY NORTH,1300000.0,h,2016-11-27,3,2.0,0.0,127.0,129.0,-37.7851,144.9809,20019,1033.8239453631488,6.642384105960265,False,240.45833333333334,1683.625,169.1818181818182,Fitzroy North Primary School,285.9712609599786,103,Fitzroy High School,578.9100821589499,248
ID867356286,65B Hotham St,COLLINGWOOD,1320000.0,h,2017-03-04,2,2.0,1.0,0.0,119.0,-37.7969,144.9885,19975,580.696811132926,4.305220883534137,True,137.20833333333334,1183.2,166.0,St Joseph's School,437.569645227656,113,Fitzroy High School,1337.617301039159,248
ID591231645,11/276 Domain Rd,SOUTH YARRA,430000.0,u,2016-09-03,1,1.0,1.0,0.0,49.0,-37.8351,144.9909,19959,393.8088655149354,8.563409563409563,True,137.58333333333334,681.8125,137.2,Christ Church Grammar School,624.3457525112979,14,Melbourne High School,433.1644780712309,2
ID907871980,1/33 McComas St,RESERVOIR,498000.0,h,2016-11-07,2,1.0,3.0,310.0,84.0,-37.7288,145.0224,20011,1728.6187344290117,11.806896551724138,False,117.80952380952381,378.06666666666666,47.8,Holy Name School,374.05340622256205,463,Reservoir High School,975.4323441704371,346
ID961538877,68 Nyah St,KEILOR EAST,1001000.0,h,2017-06-17,3,1.0,2.0,605.0,41.0,-37.73137,144.86882,20033,4874.552407784781,10.321428571428571,True,84.52380952380952,237.93333333333334,59.111111111111114,Niddrie Primary School,848.3375399308163,445,Essendon Keilor College,931.4623594744174,460
ID614701491,87 Phillips St,COBURG,1210000.0,h,2017-09-03,3,1.0,4.0,460.0,99.0,-37.74513,144.95458,19965,830.7842470727666,6.25,True,137.20833333333334,1183.2,166.0,Coburg West Primary School,652.2646260257894,233,Coburg High School,1677.9293026529524,79
ID858112925,74 Vine St,MOONEE PONDS,1320000.0,h,2017-07-08,3,1.0,2.0,459.0,39.0,-37.7693,144.93415,20039,1274.3318943980269,5.762711864406779,True,49.473684210526315,102.25,21.88888888888889,Moonee Ponds Primary School,671.2003406325952,225,Brunswick Secondary College,1844.151549800777,211
ID509149679,49 Romano Av,MILL PARK,550000.0,h,2017-07-08,4,2.0,1.0,531.0,49.0,-37.65121,145.05404,45795,1167.6416120095655,17.323741007194243,False,188.54166666666666,1214.6,184.55555555555554,St Francis of Assisi School,1593.4659402632315,402,Mill Park Secondary College,1661.0013039063738,484
ID537683202,68b Derby St,NORTHCOTE,1310000.0,h,2016-06-12,4,2.0,2.0,282.0,49.0,-37.7709,145.0057,20016,924.336024055689,7.735099337748345,True,25.5625,60.53333333333333,14.0,Westgarth Primary School,620.2681547997064,115,Santa Maria College,289.7355877275512,137
ID529645000,33 Richelieu St,MAIDSTONE,650000.0,h,2017-07-22,2,1.0,2.0,249.0,29.0,-37.78891,144.87114,20022,1358.2115160036535,5.4,False,102.47619047619048,352.6,106.22222222222223,Footscray West Primary School,755.9907067639851,399,Footscray City College,2026.471294645138,166
ID176997884,36/3 Seisman Pl,PORT MELBOURNE,1340000.0,u,2016-12-03,2,2.0,2.0,21700.0,19.0,-37.8424,144.9449,20043,2761.5325364425303,0.0,True,85.95652173913044,1043.8666666666666,112.77777777777777,Albert Park Primary School,693.8624372018005,306,Albert Park College,343.1871898385065,131
ID805710941,1 Chatsworth Rd,PRAHRAN,1090000.0,h,2016-09-10,2,1.0,1.0,158.0,49.0,-37.8531,145.0063,19946,717.1448137859924,11.953125,True,85.95652173913044,1043.8666666666666,112.77777777777777,Our Lady of Lourdes School,286.56708825049526,67,Melbourne High School,2052.607760052943,2
ID599795609,6 Viva St,GLEN IRIS,2690000.0,h,2017-08-26,4,2.0,2.0,647.0,109.0,-37.86133,145.04166999999995,19944,1217.9058746679907,15.038709677419355,True,255.95833333333334,1618.4117647058824,222.7,Malvern Central School,871.1940023258077,68,Oakwood School,1554.6560304751122,565
ID198895491,11 Mais St,RESERVOIR,905000.0,h,2017-04-08,4,2.0,2.0,696.0,54.0,-37.7074,145.0276,20009,1593.5232787850282,13.899280575539569,False,126.42857142857143,380.2,68.3,Our Lady of the Way School,1119.286658928987,417,Reservoir High School,1665.082317549969,346
ID327334119,1 Menzies St,BRAYBROOK,670000.0,h,2016-08-13,2,1.0,2.0,551.0,49.0,-37.7825,144.8545,20022,2007.1989074436906,5.4,False,343.0416666666667,1929.3125,260.0,Avondale Primary School,1921.508552757728,326,Braybrook College,773.5495323960887,139
ID542549259,21a Station Rd,WILLIAMSTOWN,935000.0,t,2016-04-16,3,2.0,1.0,233.0,17.0,-37.8573,144.8911,19993,178.501501786915,10.428571428571429,True,130.7826086956522,762.75,109.44444444444444,Williamstown North Primary School,165.98901604124404,185,Williamstown High School,708.0319401585083,104
ID924588460,24 Clarence St,ELSTERNWICK,1940000.0,h,2017-05-20,3,2.0,2.0,439.0,107.0,-37.892,145.0103,19953,750.5173233937865,15.555555555555555,True,208.25,1866.7333333333333,156.9,Caulfield Primary School,961.1057913090003,99,Star of the Sea College,1299.3299555442936,54
ID833172083,75 Pound Rd,HAMPTON PARK,622000.0,h,2017-07-08,4,2.0,2.0,654.0,30.0,-38.02683,145.25871,19885,1402.0055905495776,49.92307692307692,False,44.1875,101.33333333333333,24.666666666666668,St Kevin's School,1585.0493494516795,130,St John's Regional College,4970.175278258463,364
ID413858166,3/30 Beaumont Pde,WEST FOOTSCRAY,280000.0,h,2017-07-15,1,1.0,1.0,45.0,49.0,-37.80728,144.86702,20022,962.9636869144206,5.4,False,42.57142857142857,147.0,51.333333333333336,Kingsville Primary School,895.0723891678393,451,Gilmore College For Girls,2614.686353257437,387
ID693268802,78 Dickens St,ELWOOD,2200000.0,h,2016-06-27,4,3.0,2.0,348.0,119.0,-37.8748,144.9778,19956,1501.9607562262152,11.555555555555555,True,195.83333333333334,1779.0666666666666,147.3,St Columba's School,908.6669183861186,343,Elwood College,1060.1131713236546,175
ID986691036,7/3 Ashley St,WANTIRNA,450000.0,h,2017-07-01,2,2.0,2.0,74.0,18.0,-37.84646,145.22591,19871,2600.6564752403006,35.214285714285715,False,18.5,38.13333333333333,6.333333333333333,Marlborough Primary School,1277.9712478987942,374,Heathmont College,1047.0015082308532,433
ID639194349,13 Willow Av,MITCHAM,990000.0,h,2017-09-16,3,1.0,1.0,680.0,16.0,-37.82077,145.20391,19901,874.6130746522457,33.0,True,183.875,1454.9375,194.91666666666666,Antonio Park Primary School,542.2157531642974,183,Vermont Secondary College,2625.133333288386,129
ID470454707,12 Armagh Cr,WANTIRNA SOUTH,1323000.0,h,2017-08-26,4,2.0,2.0,551.0,38.0,-37.87608,145.2239,19873,5447.141776686176,0.0,True,18.5,38.13333333333333,6.333333333333333,Knox Gardens Primary School,851.9840758325913,37,Scoresby Secondary College,1767.2804181198428,330
ID517939970,407/57 Toorak Rd,SOUTH YARRA,450000.0,u,2016-10-15,1,1.0,1.0,0.0,6.0,-37.8384,144.9886,19959,329.03132235141084,8.563409563409563,True,137.58333333333334,681.8125,137.2,Christ Church Grammar School,258.99794699640364,14,Melbourne High School,615.6093917600369,2
ID370318847,130 Keele St,COLLINGWOOD,890000.0,h,2016-09-03,2,1.0,1.0,178.0,119.0,-37.7974,144.9915,19975,325.09197587658485,4.305220883534137,False,133.91666666666666,1156.7333333333333,139.88888888888889,St Joseph's School,564.0348093366852,113,Fitzroy High School,1434.5975612005407,248
ID148125581,37 Wellington St,KEW,4000000.0,h,2017-08-19,4,2.0,3.0,792.0,114.0,-37.80926,145.0331,19904,1390.188296943835,12.26086956521739,True,41.142857142857146,142.4,25.22222222222222,Sacred Heart School,400.5469800592431,66,Lynall Hall Community School,2828.881878370364,559
ID300385578,61 Truro Cr,KEILOR LODGE,680000.0,h,2017-09-09,3,2.0,2.0,651.0,28.0,-37.69727,144.79371,20000,1772.9374372501557,15.0,False,177.47826086956522,1281.7333333333333,207.5,Emmaus Catholic Primary School,1920.5532373294777,464,Copperfield College,3101.0641438813823,302
ID458782056,33 Livingstone St,IVANHOE,1535000.0,h,2016-10-15,3,1.0,2.0,691.0,69.0,-37.7674,145.0392,19933,572.5674445890858,12.52760736196319,True,17.466666666666665,50.4,12.333333333333334,Ivanhoe Primary School,345.1331403195445,100,Thornbury High School,1728.7775790749272,209
ID948938310,39 Otter St,COLLINGWOOD,1300000.0,h,2017-05-20,3,1.0,1.0,209.0,24.0,-37.8011,144.9861,19975,765.7261397911689,4.305220883534137,True,137.20833333333334,1183.2,166.0,St Joseph's School,75.71736211851625,113,Academy of Mary Immaculate,1068.5682359946538,144
ID147564790,1A Merritt Ct,ALTONA,705000.0,t,2017-02-11,3,2.0,2.0,197.0,39.0,-37.8579,144.8181,19925,904.2365012662199,15.545454545454545,False,129.1304347826087,614.0,123.3,Altona Primary School,1165.5249436998304,213,Mount St Joseph Girls' College,874.8338021414382,119
ID111503170,797 Burwood Rd,HAWTHORN EAST,3500000.0,h,2016-06-18,5,2.0,2.0,1250.0,19.0,-37.8245,145.0524,19853,599.6057689683938,14.881889763779528,True,143.04166666666666,1283.5625,102.45454545454545,Auburn Primary School,499.26556463836727,344,Auburn High School,1829.4245329015664,167
ID697025220,6/21 Kensington Rd,SOUTH YARRA,551000.0,u,2016-10-15,2,1.0,0.0,0.0,59.0,-37.8383,145.0011,19947,706.2479871240752,10.318181818181818,False,137.58333333333334,681.8125,137.2,Richmond Primary School,988.1007866590961,260,Melbourne High School,534.3715982200619,2
ID252889738,1/13 Narong Rd,CAULFIELD NORTH,536000.0,u,2017-02-25,2,1.0,1.0,771.0,59.0,-37.8686,145.0239,19944,541.2218846133063,15.038709677419355,False,199.16666666666666,1246.5625,144.54545454545453,Caulfield Junior College,441.48610111687447,226,Oakwood School,1083.3111304817157,565
ID927525515,65 Clare Bvd,GREENVALE,730000.0,h,2017-05-27,4,2.0,1.0,633.0,15.0,-37.63958,144.90267,40220,2889.3530777821084,10.53191489361702,False,80.84210526315789,223.93333333333334,58.55555555555556,St Dominic's School,5390.760151825801,82,Roxburgh College,2643.4639844757903,451
ID182817179,14 Hunter St,RICHMOND,2640000.0,h,2017-03-18,3,1.0,1.0,309.0,119.0,-37.82,145.0054,19906,862.6527274013906,7.6923076923076925,True,126.42857142857143,380.2,68.3,Yarra Primary School,624.2241206123078,475,Lynall Hall Community School,479.7759596288235,559
ID439244271,8 Narrumburn Rd,CLAYTON SOUTH,805000.0,h,2017-09-09,3,1.0,1.0,539.0,69.0,-37.94128,145.11406000000005,19915,1933.0491481784502,25.79757085020243,False,14.941176470588236,74.33333333333333,4.875,St Peter's School,2132.235337794796,345,Westall Secondary College,1979.698568276789,354
ID537050134,15 Pascoe St,GLEN IRIS,1275000.0,h,2016-12-10,3,2.0,2.0,669.0,89.0,-37.8596,145.0871,19848,570.4216193498062,23.0,False,240.45833333333334,1683.625,169.1818181818182,Ashburton Primary School,420.87172722718725,106,Ashwood High School,1528.0028131939935,241
ID793206864,33 River St,MARIBYRNONG,1215000.0,h,2016-09-24,4,3.0,4.0,613.0,69.0,-37.7799,144.8879,20027,1913.3915126130287,-1.0,False,87.14285714285714,348.73333333333335,76.0,Footscray North Primary School,959.9519143543,235,Footscray City College,1354.8621090598733,166
ID152198292,2/20 Talmage St,ALBION,340000.0,t,2017-07-29,2,1.0,1.0,100.0,39.0,-37.77956,144.82519,20004,216.5732183508651,10.0,False,42.57142857142857,147.0,51.333333333333336,St Theresa's School,528.1634069352095,393,Sunshine College,1252.3665586136294,233
ID979563971,56 Henry St,WINDSOR,1850000.0,h,2016-12-03,3,1.0,2.0,361.0,7.0,-37.8546,144.9865,19957,512.6817408432704,10.222222222222221,True,130.7826086956522,762.75,109.44444444444444,St Kilda Park Primary School,859.516020686287,73,Melbourne High School,2124.528841597433,2
ID984388708,686A Hampton St,BRIGHTON,2250000.0,t,2016-11-27,4,2.0,2.0,230.0,7.0,-37.9237,145.0056,19951,1255.4913275470155,17.555555555555557,True,343.0416666666667,1929.3125,260.0,Brighton Beach Primary School,852.2908045761357,170,Brighton Secondary College,1250.9704601462201,213
ID167394190,3/58 Cawkwell St,MALVERN,569000.0,u,2016-05-07,2,1.0,2.0,0.0,49.0,-37.854,145.041,19911,519.9108945651612,0.0,False,87.14285714285714,348.73333333333335,76.0,Malvern Central School,621.622075599963,68,Alia College,1254.2755641486908,500
ID980352191,16 Poets Gr,ELWOOD,1255000.0,h,2017-06-17,2,1.0,1.0,226.0,84.0,-37.88132,144.99013,19955,751.313034973454,12.88888888888889,True,208.25,1866.7333333333333,156.9,Elwood Primary School,156.5227166325676,309,Elwood College,446.9709375365525,175
ID473979403,69 Chirnside St,KINGSVILLE,1180000.0,h,2017-06-03,3,1.0,1.0,335.0,49.0,-37.80742,144.88297,20023,658.0736764452852,4.885714285714286,True,128.7826086956522,403.1875,70.66666666666667,Yarraville West Primary School,843.2724262369177,105,Gilmore College For Girls,1398.7880958661935,387
ID308001423,14 Sutherland St,HADFIELD,716000.0,h,2016-11-27,3,1.0,2.0,594.0,29.0,-37.709,144.9483,19962,1246.7365990912745,8.055555555555555,False,210.45833333333334,1676.0,169.77777777777777,Westbreen Primary School,1390.697996442324,321,Glenroy Secondary College,2107.4439836575634,511
ID476193327,18 Ash Gr,CAULFIELD,1600000.0,t,2016-12-03,4,3.0,2.0,812.0,59.0,-37.8864,145.0326,19942,922.6223172435534,16.764705882352942,False,131.8095238095238,1040.2,89.0,Caulfield South Primary School,998.1100647390376,355,Glen Eira College,481.2948955108185,215
ID761856956,1/10 Linden St,BRUNSWICK EAST,1010000.0,t,2016-04-23,3,2.0,1.0,0.0,5.0,-37.774,144.9731,19969,1270.3016163702614,4.666666666666667,True,100.52380952380952,300.4,45.22222222222222,Our Lady Help of Christians School,493.0336014627946,90,Sydney Road Community School,1097.7763696630366,447
ID580315906,10 Howard St,GLEN IRIS,3200000.0,h,2017-09-09,4,3.0,2.0,858.0,39.0,-37.85557,145.06534,19835,751.1541276741124,0.0,True,255.95833333333334,1618.4117647058824,222.7,Glen Iris Primary School,549.064068391914,120,Alia College,2242.936894841424,500
ID372715238,6 Kynoch La,MARIBYRNONG,560000.0,t,2016-02-04,3,2.0,2.0,77.0,15.0,-37.7746,144.8798,20027,2818.7288795232407,-1.0,False,87.14285714285714,348.73333333333335,76.0,St Margaret's Primary School,1309.0705766612737,216,Footscray City College,2219.3355747064857,166
ID958667098,1/58 Cawkwell St,MALVERN,584000.0,u,2016-08-28,2,1.0,1.0,0.0,48.0,-37.854,145.041,19911,519.9108945651612,0.0,False,87.14285714285714,348.73333333333335,76.0,Malvern Central School,621.622075599963,68,Alia College,1254.2755641486908,500
ID177436713,2 Howitt Pl,BURWOOD EAST,930000.0,h,2017-09-03,3,2.0,2.0,369.0,59.0,-37.85793,145.13925,19875,2165.000444027906,0.0,False,89.21739130434783,317.9375,53.666666666666664,Burwood East Primary School,1121.7271896023676,39,Avila College,1936.5968625133803,102
ID473905993,1/1 Clarendon St,MAIDSTONE,670000.0,t,2017-07-29,3,2.0,2.0,159.0,3.0,-37.78502,144.86733,20022,1630.4304820029822,5.4,False,102.47619047619048,352.6,106.22222222222223,Footscray West Primary School,1299.625744696429,399,Braybrook College,1897.1481518744904,139
ID652911169,192 Blyth St,BRUNSWICK EAST,1600000.0,h,2016-11-27,3,1.0,2.0,812.0,99.0,-37.7673,144.9782,20016,1529.6055041053942,7.735099337748345,True,100.52380952380952,300.4,45.22222222222222,Our Lady Help of Christians School,1006.984247375257,90,Northcote High School,1267.8721476726241,178
ID540295556,4 Barry St,NORTHCOTE,950000.0,h,2017-07-29,2,1.0,0.0,114.0,59.0,-37.78024,144.99289,20017,266.51671559740527,7.006622516556291,False,26.625,68.93333333333334,13.11111111111111,Merri Creek Primary School,606.0799361305081,191,Fitzroy High School,705.1505209814625,248
